Timestamp,Temperature (°C),Humidity (%),Wind Speed (m/s),Solar Irradiance (W/m²),Wind Power (MW),Solar Power (MW),Thermal Power (MW),
01/15/24 18:00,14.81,63.90,7.65,0.00,1.12,0.00,200.00,
01/15/24 19:00,4.97,43.55,5.51,0.00,0.42,0.00,230.00,
01/15/24 20:00,14.81,67.05,4.37,0.00,0.21,0.00,200.00,
01/15/24 21:00,12.11,22.25,4.05,0.00,0.17,0.00,230.00,
01/15/24 22:00,18.23,29.34,6.67,0.00,0.74,0.00,200.00,
01/15/24 23:00,6.73,68.05,5.02,0.00,0.32,0.00,170.00,
01/16/24 0:00,20.19,34.87,9.35,0.00,2.04,0.00,200.00,
01/16/24 1:00,30.33,80.03,8.93,258.82,1.78,2.59,230.00,
01/16/24 2:00,13.91,24.10,7.27,500.00,0.96,5.00,200.00,
01/16/24 3:00,19.02,35.08,3.64,707.11,0.12,7.07,230.00,
01/16/24 4:00,21.90,89.90,4.66,866.03,0.25,8.66,200.00,
01/16/24 5:00,10.99,50.32,8.51,965.93,1.54,9.66,170.00,
01/16/24 6:00,17.24,69.21,4.87,1000.00,0.29,10.00,200.00,
01/16/24 7:00,15.13,32.79,8.24,965.93,1.40,9.66,170.00,
01/16/24 8:00,15.98,62.69,6.95,866.03,0.84,8.66,200.00,
01/16/24 9:00,7.27,70.83,6.10,707.11,0.57,7.07,230.00,
01/16/24 10:00,15.25,42.01,4.59,500.00,0.24,5.00,200.00,
01/16/24 11:00,19.98,78.02,5.81,258.82,0.49,2.59,230.00,
01/16/24 12:00,29.51,62.24,6.38,0.00,0.65,0.00,260.00,
01/16/24 13:00,24.59,47.24,8.07,0.00,1.31,0.00,230.00,
01/16/24 14:00,36.53,59.03,4.23,0.00,0.19,0.00,200.00,
01/16/24 15:00,7.33,60.37,5.47,0.00,0.41,0.00,230.00,
01/16/24 16:00,23.72,31.59,6.09,0.00,0.56,0.00,200.00,
01/16/24 17:00,16.83,48.19,7.33,0.00,0.98,0.00,170.00,
01/16/24 18:00,36.90,44.04,4.18,0.00,0.18,0.00,200.00,
01/16/24 19:00,6.92,48.06,3.37,0.00,0.10,0.00,230.00,
01/16/24 20:00,6.60,73.28,7.35,0.00,0.99,0.00,260.00,
01/16/24 21:00,9.01,53.78,2.96,0.00,0.07,0.00,230.00,
01/16/24 22:00,-6.24,85.82,8.57,0.00,1.57,0.00,200.00,
01/16/24 23:00,9.74,40.56,5.69,0.00,0.46,0.00,230.00,
01/17/24 0:00,7.41,49.10,2.90,0.00,0.06,0.00,200.00,
01/17/24 1:00,16.50,75.09,5.04,258.82,0.32,2.59,170.00,
01/17/24 2:00,18.42,58.22,6.76,500.00,0.77,5.00,200.00,
01/17/24 3:00,33.76,58.29,4.93,707.11,0.30,7.07,170.00,
01/17/24 4:00,24.50,23.73,6.04,866.03,0.55,8.66,200.00,
01/17/24 5:00,9.23,47.90,7.48,965.93,1.05,9.66,230.00,
01/17/24 6:00,6.02,38.95,5.60,1000.00,0.44,10.00,200.00,
01/17/24 7:00,19.92,89.95,4.13,965.93,0.18,9.66,170.00,
01/17/24 8:00,1.80,41.58,5.40,866.03,0.39,8.66,200.00,
01/17/24 9:00,33.31,81.91,8.83,707.11,1.72,7.07,170.00,
01/17/24 10:00,26.79,67.34,9.37,500.00,2.06,5.00,200.00,
01/17/24 11:00,10.31,43.86,1.96,258.82,0.02,2.59,230.00,
01/17/24 12:00,-2.13,58.05,8.18,0.00,1.37,0.00,200.00,
01/17/24 13:00,28.54,78.84,6.50,0.00,0.69,0.00,230.00,
01/17/24 14:00,13.85,81.84,7.85,0.00,1.21,0.00,260.00,
01/17/24 15:00,27.38,31.23,4.90,0.00,0.29,0.00,230.00,
01/17/24 16:00,-0.94,43.77,2.46,0.00,0.04,0.00,200.00,
01/17/24 17:00,9.01,43.47,7.17,0.00,0.92,0.00,230.00,
01/17/24 18:00,15.05,22.94,4.12,0.00,0.17,0.00,200.00,
01/17/24 19:00,15.47,61.88,3.22,0.00,0.08,0.00,170.00,
01/17/24 20:00,10.50,79.84,3.36,0.00,0.10,0.00,200.00,
01/17/24 21:00,21.23,46.71,7.20,0.00,0.93,0.00,170.00,
01/17/24 22:00,4.32,71.80,6.28,0.00,0.62,0.00,200.00,
01/17/24 23:00,13.58,63.94,7.56,0.00,1.08,0.00,230.00,
01/18/24 0:00,16.20,46.30,7.34,0.00,0.99,0.00,200.00,
01/18/24 1:00,20.14,29.87,5.16,258.82,0.34,2.59,230.00,
01/18/24 2:00,22.12,69.65,5.86,500.00,0.50,5.00,200.00,
01/18/24 3:00,3.75,79.82,4.98,707.11,0.31,7.07,170.00,
01/18/24 4:00,-0.34,68.01,5.58,866.03,0.43,8.66,200.00,
01/18/24 5:00,27.78,21.25,4.07,965.93,0.17,9.66,230.00,
01/18/24 6:00,18.32,35.14,6.78,1000.00,0.78,10.00,200.00,
01/18/24 7:00,7.52,24.86,8.15,965.93,1.35,9.66,230.00,
01/18/24 8:00,30.51,59.93,4.37,866.03,0.21,8.66,260.00,
01/18/24 9:00,16.16,72.95,8.56,707.11,1.57,7.07,230.00,
01/18/24 10:00,26.79,27.74,6.23,500.00,0.60,5.00,200.00,
01/18/24 11:00,15.68,78.68,6.48,258.82,0.68,2.59,230.00,
01/18/24 12:00,35.61,58.89,2.60,0.00,0.04,0.00,260.00,
01/18/24 13:00,32.55,68.30,2.39,0.00,0.03,0.00,230.00,
01/18/24 14:00,12.51,88.00,6.29,0.00,0.62,0.00,200.00,
01/18/24 15:00,24.72,25.86,7.58,0.00,1.09,0.00,230.00,
01/18/24 16:00,21.45,83.09,4.66,0.00,0.25,0.00,200.00,
01/18/24 17:00,28.69,28.83,9.34,0.00,2.04,0.00,170.00,
01/18/24 18:00,5.35,47.51,7.47,0.00,1.04,0.00,200.00,
01/18/24 19:00,21.86,79.60,4.18,0.00,0.18,0.00,230.00,
01/18/24 20:00,25.58,83.44,6.06,0.00,0.56,0.00,200.00,
01/18/24 21:00,-2.59,55.45,10.95,0.00,3.29,0.00,230.00,
01/18/24 22:00,3.17,61.59,3.51,0.00,0.11,0.00,200.00,
01/18/24 23:00,-5.39,69.57,7.06,0.00,0.88,0.00,230.00,
01/19/24 0:00,12.31,78.29,5.35,0.00,0.38,0.00,260.00,
01/19/24 1:00,22.18,28.51,7.41,258.82,1.02,2.59,230.00,
01/19/24 2:00,30.02,76.70,8.53,500.00,1.55,5.00,200.00,
01/19/24 3:00,15.74,53.69,5.23,707.11,0.36,7.07,170.00,
01/19/24 4:00,31.29,51.54,8.24,866.03,1.40,8.66,200.00,
01/19/24 5:00,1.20,49.67,10.44,965.93,2.85,9.66,230.00,
01/19/24 6:00,-2.03,55.64,6.13,1000.00,0.58,10.00,200.00,
01/19/24 7:00,14.44,86.15,7.57,965.93,1.08,9.66,170.00,
01/19/24 8:00,18.84,58.37,4.82,866.03,0.28,8.66,200.00,
01/19/24 9:00,14.67,86.72,6.04,707.11,0.55,7.07,230.00,
01/19/24 10:00,-5.67,32.62,5.65,500.00,0.45,5.00,200.00,
01/19/24 11:00,14.11,70.69,7.59,258.82,1.09,2.59,170.00,
01/19/24 12:00,1.96,76.86,8.41,0.00,1.49,0.00,200.00,
01/19/24 13:00,21.70,67.54,5.78,0.00,0.48,0.00,170.00,
01/19/24 14:00,18.67,62.48,9.07,0.00,1.86,0.00,200.00,
01/19/24 15:00,5.60,59.54,9.06,0.00,1.86,0.00,230.00,
01/19/24 16:00,9.86,80.27,7.69,0.00,1.14,0.00,200.00,
01/19/24 17:00,4.41,77.52,4.97,0.00,0.31,0.00,230.00,
01/19/24 18:00,14.37,28.56,4.78,0.00,0.27,0.00,200.00,
01/19/24 19:00,24.55,79.40,4.38,0.00,0.21,0.00,230.00,
01/19/24 20:00,5.14,48.98,7.90,0.00,1.23,0.00,260.00,
01/19/24 21:00,20.04,37.76,3.58,0.00,0.11,0.00,230.00,
01/19/24 22:00,9.70,80.88,7.35,0.00,0.99,0.00,260.00,
01/19/24 23:00,7.07,50.24,3.84,0.00,0.14,0.00,230.00,
01/20/24 0:00,13.93,76.59,7.65,0.00,1.12,0.00,200.00,
01/20/24 1:00,4.65,38.44,6.03,258.82,0.55,2.59,230.00,
01/20/24 2:00,9.46,20.28,8.67,500.00,1.63,5.00,200.00,
01/20/24 3:00,3.02,54.68,8.28,707.11,1.42,7.07,230.00,
01/20/24 4:00,34.65,27.02,8.87,866.03,1.74,8.66,200.00,
01/20/24 5:00,15.35,72.81,8.92,965.93,1.78,9.66,230.00,
01/20/24 6:00,8.00,39.33,6.29,1000.00,0.62,10.00,200.00,
01/20/24 7:00,17.14,51.06,3.68,965.93,0.12,9.66,170.00,
01/20/24 8:00,13.88,26.09,3.89,866.03,0.15,8.66,200.00,
01/20/24 9:00,12.79,40.07,1.83,707.11,0.02,7.07,170.00,
01/20/24 10:00,21.14,74.70,3.83,500.00,0.14,5.00,200.00,
01/20/24 11:00,22.58,30.61,6.14,258.82,0.58,2.59,230.00,
01/20/24 12:00,9.69,65.30,4.88,0.00,0.29,0.00,200.00,
01/20/24 13:00,9.24,84.22,5.64,0.00,0.45,0.00,230.00,
01/20/24 14:00,12.25,67.59,6.99,0.00,0.85,0.00,260.00,
01/20/24 15:00,-8.02,76.77,5.39,0.00,0.39,0.00,230.00,
01/20/24 16:00,-0.15,27.63,3.76,0.00,0.13,0.00,200.00,
01/20/24 17:00,28.67,37.55,5.89,0.00,0.51,0.00,230.00,
01/20/24 18:00,31.45,82.62,4.20,0.00,0.19,0.00,200.00,
01/20/24 19:00,12.51,70.06,5.46,0.00,0.41,0.00,230.00,
01/20/24 20:00,20.77,64.77,8.69,0.00,1.64,0.00,200.00,
01/20/24 21:00,18.11,66.46,5.46,0.00,0.41,0.00,230.00,
01/20/24 22:00,45.79,48.99,9.54,0.00,2.17,0.00,200.00,
01/20/24 23:00,26.20,23.12,8.86,0.00,1.74,0.00,170.00,
01/21/24 0:00,13.72,74.91,4.84,0.00,0.28,0.00,200.00,
01/21/24 1:00,5.44,67.51,3.78,258.82,0.13,2.59,230.00,
01/21/24 2:00,-1.06,53.10,5.89,500.00,0.51,5.00,200.00,
01/21/24 3:00,17.03,82.98,8.31,707.11,1.43,7.07,230.00,
01/21/24 4:00,7.44,43.53,5.02,866.03,0.32,8.66,200.00,
01/21/24 5:00,0.78,40.60,7.82,965.93,1.19,9.66,230.00,
01/21/24 6:00,8.53,81.10,8.42,1000.00,1.49,10.00,200.00,
01/21/24 7:00,4.18,75.79,4.45,965.93,0.22,9.66,230.00,
01/21/24 8:00,31.87,56.05,4.65,866.03,0.25,8.66,200.00,
01/21/24 9:00,23.82,29.15,7.43,707.11,1.02,7.07,230.00,
01/21/24 10:00,14.92,35.06,6.30,500.00,0.63,5.00,200.00,
01/21/24 11:00,29.80,65.94,4.63,258.82,0.25,2.59,230.00,
01/21/24 12:00,15.77,46.95,5.30,0.00,0.37,0.00,200.00,
01/21/24 13:00,6.39,78.55,5.86,0.00,0.50,0.00,230.00,
01/21/24 14:00,30.23,86.50,2.87,0.00,0.06,0.00,200.00,
01/21/24 15:00,20.39,76.39,7.53,0.00,1.07,0.00,230.00,
01/21/24 16:00,4.63,46.43,5.04,0.00,0.32,0.00,200.00,
01/21/24 17:00,13.10,75.21,0.43,0.00,0.00,0.00,230.00,
01/21/24 18:00,6.24,44.60,5.95,0.00,0.53,0.00,200.00,
01/21/24 19:00,1.17,31.70,4.52,0.00,0.23,0.00,230.00,
01/21/24 20:00,24.26,22.34,9.38,0.00,2.06,0.00,260.00,
01/21/24 21:00,34.09,47.00,4.83,0.00,0.28,0.00,230.00,
01/21/24 22:00,1.01,83.25,3.80,0.00,0.14,0.00,200.00,
01/21/24 23:00,20.63,36.73,7.02,0.00,0.86,0.00,230.00,
01/22/24 0:00,8.49,34.46,4.68,0.00,0.26,0.00,260.00,
01/22/24 1:00,10.13,87.89,4.44,258.82,0.22,2.59,230.00,
01/22/24 2:00,9.08,21.75,7.02,500.00,0.86,5.00,200.00,
01/22/24 3:00,6.36,75.00,3.92,707.11,0.15,7.07,230.00,
01/22/24 4:00,15.49,42.50,3.09,866.03,0.07,8.66,260.00,
01/22/24 5:00,6.69,22.62,9.45,965.93,2.11,9.66,230.00,
01/22/24 6:00,17.70,84.25,7.16,1000.00,0.92,10.00,200.00,
01/22/24 7:00,14.50,29.77,5.47,965.93,0.41,9.66,230.00,
01/22/24 8:00,12.61,58.62,5.99,866.03,0.54,8.66,200.00,
01/22/24 9:00,5.92,39.18,7.01,707.11,0.86,7.07,230.00,
01/22/24 10:00,9.23,24.56,7.95,500.00,1.25,5.00,200.00,
01/22/24 11:00,22.55,23.49,4.49,258.82,0.23,2.59,230.00,
01/22/24 12:00,20.01,28.09,6.73,0.00,0.76,0.00,200.00,
01/22/24 13:00,5.22,25.00,4.99,0.00,0.31,0.00,230.00,
01/22/24 14:00,15.99,73.24,5.62,0.00,0.44,0.00,200.00,
01/22/24 15:00,22.51,53.99,6.32,0.00,0.63,0.00,230.00,
01/22/24 16:00,-1.69,44.00,5.99,0.00,0.54,0.00,200.00,
01/22/24 17:00,20.43,49.29,7.47,0.00,1.04,0.00,230.00,
01/22/24 18:00,8.37,85.03,6.97,0.00,0.85,0.00,200.00,
01/22/24 19:00,20.71,83.75,2.98,0.00,0.07,0.00,230.00,
01/22/24 20:00,7.37,70.10,3.28,0.00,0.09,0.00,200.00,
01/22/24 21:00,-3.05,81.93,5.26,0.00,0.36,0.00,230.00,
01/22/24 22:00,-1.28,42.38,9.66,0.00,2.25,0.00,200.00,
01/22/24 23:00,15.48,46.68,4.30,0.00,0.20,0.00,170.00,
01/23/24 0:00,17.60,62.96,5.58,0.00,0.44,0.00,200.00,
01/23/24 1:00,5.96,63.65,4.93,258.82,0.30,2.59,170.00,
01/23/24 2:00,21.39,53.72,4.89,500.00,0.29,5.00,200.00,
01/23/24 3:00,-1.62,48.05,6.36,707.11,0.64,7.07,170.00,
01/23/24 4:00,14.34,89.03,8.80,866.03,1.70,8.66,200.00,
01/23/24 5:00,2.89,77.48,6.91,965.93,0.83,9.66,230.00,
01/23/24 6:00,8.48,50.45,4.39,1000.00,0.21,10.00,200.00,
01/23/24 7:00,15.47,70.91,11.51,965.93,3.81,9.66,170.00,
01/23/24 8:00,6.40,38.87,6.16,866.03,0.58,8.66,200.00,
01/23/24 9:00,11.15,27.01,4.85,707.11,0.28,7.07,170.00,
01/23/24 10:00,25.06,44.67,8.82,500.00,1.72,5.00,200.00,
01/23/24 11:00,9.23,48.21,5.06,258.82,0.32,2.59,230.00,
01/23/24 12:00,23.36,21.16,9.33,0.00,2.03,0.00,260.00,
01/23/24 13:00,3.70,77.04,4.26,0.00,0.19,0.00,230.00,
01/23/24 14:00,20.30,45.14,8.86,0.00,1.74,0.00,260.00,
01/23/24 15:00,29.42,60.63,6.40,0.00,0.66,0.00,230.00,
01/23/24 16:00,-9.72,25.18,8.58,0.00,1.58,0.00,200.00,
01/23/24 17:00,7.03,32.25,9.80,0.00,2.36,0.00,230.00,
01/23/24 18:00,20.77,82.28,3.73,0.00,0.13,0.00,200.00,
01/23/24 19:00,12.97,62.61,8.55,0.00,1.56,0.00,230.00,
01/23/24 20:00,18.71,86.52,3.18,0.00,0.08,0.00,200.00,
01/23/24 21:00,8.96,89.91,3.91,0.00,0.15,0.00,230.00,
01/23/24 22:00,15.87,46.03,4.39,0.00,0.21,0.00,260.00,
01/23/24 23:00,13.44,40.92,7.01,0.00,0.86,0.00,230.00,
01/24/24 0:00,26.68,80.08,6.07,0.00,0.56,0.00,260.00,
01/24/24 1:00,17.54,89.90,5.67,258.82,0.45,2.59,230.00,
01/24/24 2:00,18.38,64.07,6.29,500.00,0.62,5.00,200.00,
01/24/24 3:00,10.88,75.66,7.18,707.11,0.93,7.07,230.00,
01/24/24 4:00,10.12,74.72,7.34,866.03,0.99,8.66,200.00,
01/24/24 5:00,10.67,44.87,8.19,965.93,1.37,9.66,230.00,
01/24/24 6:00,18.94,60.20,9.64,1000.00,2.24,10.00,260.00,
01/24/24 7:00,10.79,78.31,5.96,965.93,0.53,9.66,230.00,
01/24/24 8:00,17.90,68.17,4.96,866.03,0.30,8.66,200.00,
01/24/24 9:00,35.75,21.48,7.23,707.11,0.94,7.07,170.00,
01/24/24 10:00,23.71,43.57,3.71,500.00,0.13,5.00,200.00,
01/24/24 11:00,11.74,30.11,4.64,258.82,0.25,2.59,230.00,
01/24/24 12:00,27.01,36.31,8.00,0.00,1.28,0.00,200.00,
01/24/24 13:00,10.92,83.38,5.75,0.00,0.48,0.00,230.00,
01/24/24 14:00,-5.38,22.58,3.58,0.00,0.12,0.00,200.00,
01/24/24 15:00,4.92,35.39,3.02,0.00,0.07,0.00,230.00,
01/24/24 16:00,-3.71,41.67,6.10,0.00,0.57,0.00,200.00,
01/24/24 17:00,11.48,63.18,8.28,0.00,1.42,0.00,230.00,
01/24/24 18:00,15.18,57.39,8.26,0.00,1.41,0.00,260.00,
01/24/24 19:00,31.76,35.28,6.22,0.00,0.60,0.00,230.00,
01/24/24 20:00,18.27,31.50,10.02,0.00,2.51,0.00,200.00,
01/24/24 21:00,12.81,36.58,5.79,0.00,0.49,0.00,230.00,
01/24/24 22:00,23.29,55.18,5.72,0.00,0.47,0.00,200.00,
01/24/24 23:00,-7.11,38.98,0.87,0.00,0.00,0.00,230.00,
01/25/24 0:00,17.36,86.33,5.11,0.00,0.33,0.00,200.00,
01/25/24 1:00,22.71,52.47,7.70,258.82,1.14,2.59,230.00,
01/25/24 2:00,0.21,24.12,9.13,500.00,1.90,5.00,200.00,
01/25/24 3:00,26.44,71.05,4.34,707.11,0.20,7.07,230.00,
01/25/24 4:00,18.38,43.02,6.92,866.03,0.83,8.66,200.00,
01/25/24 5:00,10.85,65.74,8.09,965.93,1.33,9.66,170.00,
01/25/24 6:00,21.33,39.57,6.02,1000.00,0.55,10.00,200.00,
01/25/24 7:00,37.71,59.95,1.43,965.93,0.01,9.66,170.00,
01/25/24 8:00,16.82,74.05,6.49,866.03,0.68,8.66,200.00,
01/25/24 9:00,17.48,84.96,7.52,707.11,1.06,7.07,230.00,
01/25/24 10:00,10.41,38.28,4.11,500.00,0.17,5.00,200.00,
01/25/24 11:00,6.50,43.44,5.49,258.82,0.41,2.59,230.00,
01/25/24 12:00,23.30,52.50,3.69,0.00,0.13,0.00,200.00,
01/25/24 13:00,6.44,84.90,0.86,0.00,0.00,0.00,230.00,
01/25/24 14:00,15.72,83.10,8.05,0.00,1.31,0.00,200.00,
01/25/24 15:00,10.22,26.29,5.99,0.00,0.54,0.00,230.00,
01/25/24 16:00,19.79,29.24,9.20,0.00,1.94,0.00,200.00,
01/25/24 17:00,18.34,54.69,7.71,0.00,1.15,0.00,230.00,
01/25/24 18:00,25.38,27.46,5.29,0.00,0.37,0.00,200.00,
01/25/24 19:00,9.90,44.19,5.83,0.00,0.50,0.00,230.00,
01/25/24 20:00,12.30,30.39,7.13,0.00,0.91,0.00,200.00,
01/25/24 21:00,5.21,64.52,7.93,0.00,1.25,0.00,230.00,
01/25/24 22:00,10.56,86.46,6.65,0.00,0.73,0.00,200.00,
01/25/24 23:00,18.77,89.77,8.21,0.00,1.38,0.00,230.00,
01/26/24 0:00,22.57,46.27,5.41,0.00,0.40,0.00,200.00,
01/26/24 1:00,5.78,61.93,4.01,258.82,0.16,2.59,230.00,
01/26/24 2:00,23.70,79.94,5.87,500.00,0.51,5.00,200.00,
01/26/24 3:00,28.56,28.22,6.41,707.11,0.66,7.07,170.00,
01/26/24 4:00,19.13,68.27,3.60,866.03,0.12,8.66,200.00,
01/26/24 5:00,33.77,48.62,3.33,965.93,0.09,9.66,230.00,
01/26/24 6:00,7.26,34.43,6.89,1000.00,0.82,10.00,200.00,
01/26/24 7:00,2.55,48.19,5.19,965.93,0.35,9.66,170.00,
01/26/24 8:00,-2.79,25.32,5.67,866.03,0.46,8.66,200.00,
01/26/24 9:00,29.96,68.68,5.28,707.11,0.37,7.07,170.00,
01/26/24 10:00,21.54,37.69,9.04,500.00,1.85,5.00,200.00,
01/26/24 11:00,14.44,41.80,8.52,258.82,1.55,2.59,230.00,
01/26/24 12:00,17.80,28.48,3.53,0.00,0.11,0.00,200.00,
01/26/24 13:00,3.75,80.53,4.93,0.00,0.30,0.00,230.00,
01/26/24 14:00,39.46,54.54,7.70,0.00,1.14,0.00,200.00,
01/26/24 15:00,16.29,60.05,7.20,0.00,0.93,0.00,230.00,
01/26/24 16:00,16.09,59.86,5.92,0.00,0.52,0.00,200.00,
01/26/24 17:00,22.26,48.73,3.72,0.00,0.13,0.00,170.00,
01/26/24 18:00,19.81,33.48,4.63,0.00,0.25,0.00,200.00,
01/26/24 19:00,17.24,72.16,4.97,0.00,0.31,0.00,230.00,
01/26/24 20:00,7.10,28.89,6.55,0.00,0.70,0.00,260.00,
01/26/24 21:00,19.71,27.27,9.41,0.00,2.08,0.00,230.00,
01/26/24 22:00,33.82,69.71,4.63,0.00,0.25,0.00,200.00,
01/26/24 23:00,28.45,34.62,3.95,0.00,0.15,0.00,230.00,
01/27/24 0:00,30.93,41.47,5.78,0.00,0.48,0.00,200.00,
01/27/24 1:00,9.89,53.27,8.06,258.82,1.31,2.59,230.00,
01/27/24 2:00,5.10,51.45,3.11,500.00,0.07,5.00,200.00,
01/27/24 3:00,13.74,69.60,8.91,707.11,1.77,7.07,230.00,
01/27/24 4:00,15.56,63.64,5.66,866.03,0.45,8.66,200.00,
01/27/24 5:00,25.94,65.11,4.53,965.93,0.23,9.66,170.00,
01/27/24 6:00,-1.92,69.98,2.80,1000.00,0.05,10.00,200.00,
01/27/24 7:00,30.30,40.48,7.41,965.93,1.02,9.66,230.00,
01/27/24 8:00,13.42,42.56,5.66,866.03,0.45,8.66,200.00,
01/27/24 9:00,10.73,50.66,6.34,707.11,0.64,7.07,230.00,
01/27/24 10:00,4.88,41.52,4.20,500.00,0.19,5.00,200.00,
01/27/24 11:00,-1.55,88.95,5.36,258.82,0.39,2.59,170.00,
01/27/24 12:00,23.23,76.98,5.03,0.00,0.32,0.00,200.00,
01/27/24 13:00,15.73,31.53,5.80,0.00,0.49,0.00,230.00,
01/27/24 14:00,2.10,20.39,4.66,0.00,0.25,0.00,200.00,
01/27/24 15:00,2.05,22.99,2.93,0.00,0.06,0.00,230.00,
01/27/24 16:00,11.64,37.08,11.46,0.00,3.76,0.00,200.00,
01/27/24 17:00,31.69,28.00,3.27,0.00,0.09,0.00,230.00,
01/27/24 18:00,12.40,57.33,6.36,0.00,0.64,0.00,260.00,
01/27/24 19:00,-0.03,80.06,2.46,0.00,0.04,0.00,230.00,
01/27/24 20:00,12.54,71.57,2.01,0.00,0.02,0.00,200.00,
01/27/24 21:00,12.27,35.09,6.20,0.00,0.59,0.00,230.00,
01/27/24 22:00,-11.97,47.95,6.35,0.00,0.64,0.00,200.00,
01/27/24 23:00,14.46,55.55,8.52,0.00,1.55,0.00,230.00,
01/28/24 0:00,12.69,76.71,6.80,0.00,0.79,0.00,260.00,
01/28/24 1:00,21.96,78.74,5.70,258.82,0.46,2.59,230.00,
01/28/24 2:00,33.49,83.68,4.10,500.00,0.17,5.00,200.00,
01/28/24 3:00,26.27,55.65,9.00,707.11,1.82,7.07,230.00,
01/28/24 4:00,12.31,68.60,7.86,866.03,1.21,8.66,260.00,
01/28/24 5:00,3.93,27.83,3.51,965.93,0.11,9.66,230.00,
01/28/24 6:00,40.73,59.57,6.08,1000.00,0.56,10.00,200.00,
01/28/24 7:00,15.59,37.41,6.29,965.93,0.62,9.66,170.00,
01/28/24 8:00,15.14,50.22,5.31,866.03,0.37,8.66,200.00,
01/28/24 9:00,14.76,64.38,7.54,707.11,1.07,7.07,230.00,
01/28/24 10:00,16.98,37.99,7.66,500.00,1.13,5.00,200.00,
01/28/24 11:00,13.56,23.65,5.62,258.82,0.44,2.59,230.00,
01/28/24 12:00,9.26,20.72,5.44,0.00,0.40,0.00,260.00,
01/28/24 13:00,9.53,21.55,9.00,0.00,1.82,0.00,230.00,
01/28/24 14:00,14.67,20.58,7.87,0.00,1.22,0.00,260.00,
01/28/24 15:00,9.57,27.72,6.14,0.00,0.58,0.00,230.00,
01/28/24 16:00,7.87,36.76,2.74,0.00,0.05,0.00,260.00,
01/28/24 17:00,16.06,35.49,6.69,0.00,0.75,0.00,230.00,
01/28/24 18:00,12.45,89.08,7.40,0.00,1.01,0.00,200.00,
01/28/24 19:00,30.04,41.42,0.49,0.00,0.00,0.00,230.00,
01/28/24 20:00,-11.51,28.92,6.50,0.00,0.69,0.00,200.00,
01/28/24 21:00,25.92,58.19,5.17,0.00,0.34,0.00,230.00,
01/28/24 22:00,27.46,80.06,5.56,0.00,0.43,0.00,260.00,
01/28/24 23:00,-5.73,67.46,4.19,0.00,0.18,0.00,230.00,
01/29/24 0:00,11.57,40.73,5.70,0.00,0.46,0.00,200.00,
01/29/24 1:00,11.29,59.31,8.78,258.82,1.69,2.59,230.00,
01/29/24 2:00,0.92,70.04,5.11,500.00,0.33,5.00,200.00,
01/29/24 3:00,7.22,70.97,7.93,707.11,1.25,7.07,230.00,
01/29/24 4:00,3.89,66.66,4.39,866.03,0.21,8.66,260.00,
01/29/24 5:00,32.52,80.96,7.52,965.93,1.06,9.66,230.00,
01/29/24 6:00,24.36,80.91,6.00,1000.00,0.54,10.00,200.00,
01/29/24 7:00,27.72,60.53,6.70,965.93,0.75,9.66,170.00,
01/29/24 8:00,22.22,50.09,6.01,866.03,0.54,8.66,200.00,
01/29/24 9:00,3.71,64.91,7.28,707.11,0.97,7.07,230.00,
01/29/24 10:00,9.75,77.27,0.86,500.00,0.00,5.00,260.00,
01/29/24 11:00,19.89,20.40,3.16,258.82,0.08,2.59,230.00,
01/29/24 12:00,2.78,89.44,6.83,0.00,0.80,0.00,200.00,
01/29/24 13:00,22.13,32.80,1.91,0.00,0.02,0.00,230.00,
01/29/24 14:00,12.60,52.92,4.94,0.00,0.30,0.00,200.00,
01/29/24 15:00,11.25,81.04,5.89,0.00,0.51,0.00,230.00,
01/29/24 16:00,22.11,35.75,4.34,0.00,0.20,0.00,200.00,
01/29/24 17:00,19.44,53.38,4.62,0.00,0.25,0.00,230.00,
01/29/24 18:00,11.39,29.28,6.54,0.00,0.70,0.00,260.00,
01/29/24 19:00,26.59,47.66,8.02,0.00,1.29,0.00,230.00,
01/29/24 20:00,4.19,32.40,4.08,0.00,0.17,0.00,200.00,
01/29/24 21:00,21.16,45.45,4.85,0.00,0.29,0.00,170.00,
01/29/24 22:00,20.93,46.14,4.54,0.00,0.23,0.00,200.00,
01/29/24 23:00,11.90,89.52,1.16,0.00,0.00,0.00,230.00,
01/30/24 0:00,18.26,89.64,6.28,0.00,0.62,0.00,200.00,
01/30/24 1:00,2.49,28.04,7.87,258.82,1.22,2.59,230.00,
01/30/24 2:00,24.24,70.82,8.03,500.00,1.30,5.00,200.00,
01/30/24 3:00,13.15,23.62,4.26,707.11,0.19,7.07,230.00,
01/30/24 4:00,9.77,22.11,3.50,866.03,0.11,8.66,260.00,
01/30/24 5:00,25.49,27.37,6.04,965.93,0.55,9.66,230.00,
01/30/24 6:00,7.96,87.58,7.66,1000.00,1.12,10.00,260.00,
01/30/24 7:00,0.92,85.86,6.31,965.93,0.63,9.66,230.00,
01/30/24 8:00,-0.57,33.57,6.58,866.03,0.71,8.66,200.00,
01/30/24 9:00,21.06,31.32,8.28,707.11,1.42,7.07,230.00,
01/30/24 10:00,2.20,36.84,4.52,500.00,0.23,5.00,200.00,
01/30/24 11:00,32.55,56.09,5.56,258.82,0.43,2.59,230.00,
01/30/24 12:00,-5.82,59.88,9.27,0.00,1.99,0.00,260.00,
